,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
4954,Llegaron Los Bonches,29.0,202050.0,0.6970000000000001,0.713,0.452,0.000102,5.0,0.255,-18.49,1.0,0.04,148.91899999999995,4.0,0.976
4955,Llegaste Tú,68.0,221946.0,0.7879999999999999,0.7559999999999999,0.522,0.0,1.0,0.199,-6.691,1.0,0.0405,119.937,4.0,0.522
4956,Llevo La Vainita,40.0,160636.0,0.141,0.8320000000000002,0.927,0.0,1.0,0.385,-4.53,1.0,0.338,139.957,4.0,0.7799999999999999
4957,Llora Timbero,43.0,204800.0,0.726,0.616,0.583,2.9600000000000005e-05,7.0,0.142,-5.92,1.0,0.0494,106.104,4.0,0.961
4958,Llorando,38.0,304280.0,0.373,0.7440000000000001,0.7929999999999999,3.08e-06,9.0,0.0826,-5.018,0.0,0.0423,95.497,4.0,0.924
4959,Llorandote,36.0,319533.0,0.47,0.625,0.361,0.521,0.0,0.217,-19.459,1.0,0.0508,104.481,4.0,0.8109999999999999
4962,Lluvia de fuego,51.0,175528.0,0.0359,0.59,0.622,0.0,9.0,0.0683,-9.555,1.0,0.0578,85.959,4.0,0.659
4963,Lo Que Aprendí,21.0,214173.0,0.573,0.6970000000000001,0.476,0.000211,1.0,0.113,-8.214,1.0,0.0322,75.04,4.0,0.57
4964,Lo Que Yo Diga (Dema Ga Ge Gi Go Gu Remix),64.0,389489.0,0.123,0.72,0.7190000000000001,1.24e-06,7.0,0.0972,-5.144,1.0,0.116,174.93200000000004,4.0,0.423
4965,Lo Que Yo Tengo,40.0,209826.0,0.00363,0.342,0.623,1.7e-05,2.0,0.223,-11.222,0.0,0.0326,207.865,4.0,0.815
4966,Lo Siento,68.0,226183.0,0.0705,0.746,0.738,0.0,9.0,0.043,-3.67,1.0,0.207,94.808,4.0,0.63
4967,Lo-Fi Landline Phone,44.0,235714.0,0.0721,0.7909999999999999,0.255,0.601,8.0,0.0601,-19.276,0.0,0.374,84.01700000000002,4.0,0.618
4968,Loaded - Edited version,59.0,273240.0,0.000318,0.67,0.716,0.477,8.0,0.107,-8.097000000000001,1.0,0.0656,91.136,4.0,0.777
4969,Loca,66.0,183693.0,0.342,0.8,0.6920000000000001,1.92e-06,9.0,0.0554,-5.57,0.0,0.0614,112.002,4.0,0.917
4970,Loca Pasión,41.0,171720.0,0.826,0.6679999999999999,0.431,0.00158,5.0,0.151,-9.39,1.0,0.0304,113.667,1.0,0.779
4971,Loca People - Original Mix,42.0,340000.0,0.000389,0.884,0.754,0.0327,11.0,0.0379,-3.459,0.0,0.0525,128.046,4.0,0.7490000000000001
4972,Location,40.5,220783.0,0.369,0.7815000000000001,0.349,0.0125025,1.0,0.1003999999999999,-13.5245,0.0,0.4125,80.0375,4.0,0.3005
4973,Lock My Door,52.0,215779.0,0.0533,0.764,0.7390000000000001,0.0,1.0,0.0968,-7.5870000000000015,0.0,0.0639,109.014,4.0,0.627
4975,Loco,52.0,236758.0,0.418,0.6809999999999999,0.6559999999999999,1.71e-06,11.0,0.608,-5.167999999999998,0.0,0.179,171.85299999999995,4.0,0.541
4976,Loco Notion,45.0,168770.0,0.177,0.825,0.715,6.53e-05,4.0,0.42,-7.042000000000002,0.0,0.125,124.931,4.0,0.42
4977,Locomotive Breath,60.0,266013.0,0.412,0.693,0.528,0.00355,11.0,0.0563,-13.094,0.0,0.0855,124.573,4.0,0.339
4979,Loin,60.0,195960.0,0.376,0.71,0.489,0.0,4.0,0.0981,-10.224,0.0,0.178,130.05700000000002,4.0,0.0767
4980,Loiza,36.0,190173.0,0.325,0.8809999999999999,0.924,0.00266,6.0,0.0629,-3.277,1.0,0.201,98.894,4.0,0.929
4981,Lola,48.0,243506.0,0.478,0.523,0.8540000000000001,0.000939,9.0,0.271,-8.27,1.0,0.0954,146.688,4.0,0.83
4982,Lola - Coca Cola Version,67.0,241040.0,0.5820000000000001,0.474,0.917,0.231,9.0,0.201,-4.19,1.0,0.0395,152.113,4.0,0.902
4983,Lola - Remastered,58.0,242026.0,0.459,0.468,0.8390000000000001,0.461,9.0,0.151,-7.39,1.0,0.0365,151.842,4.0,0.935
4984,Lola Montez,58.0,267680.0,0.00013,0.515,0.883,1e-05,2.0,0.0751,-4.823,1.0,0.0342,152.03,4.0,0.669
4986,London Calling - Remastered,71.0,200480.0,0.123,0.6509999999999999,0.8009999999999999,0.0,0.0,0.0825,-7.34,1.0,0.0513,133.763,4.0,0.7759999999999999
4987,London Town,18.0,200408.0,0.00669,0.892,0.483,3.37e-05,1.0,0.113,-5.801,1.0,0.115,106.029,4.0,0.281
4988,Lone Pine,44.0,284533.0,0.879,0.473,0.389,1.4300000000000004e-05,7.0,0.207,-9.44,1.0,0.0315,79.535,4.0,0.33
4989,Loneliness - Radio Cut,52.0,228653.0,0.0343,0.629,0.914,0.531,6.0,0.095,-7.3439999999999985,0.0,0.0382,131.961,4.0,0.7240000000000001
4991,Lonely Alone,68.0,193786.0,0.789,0.857,0.22,0.0,2.0,0.129,-14.115,1.0,0.23,100.976,4.0,0.583
4993,Lonely Cities,3.0,218800.0,0.01,0.6459999999999999,0.7909999999999999,0.0165,0.0,0.482,-5.85,1.0,0.0343,117.945,4.0,0.477
4994,Lonely Days,50.0,280000.0,0.297,0.594,0.534,0.188,0.0,0.0645,-7.535,1.0,0.0333,89.959,4.0,0.355
4995,Lonely Press Play,46.0,222760.0,0.293,0.759,0.315,3.88e-05,7.0,0.0984,-13.955,1.0,0.0961,129.95600000000002,4.0,0.547
4996,Lonely Teardrops,55.0,164346.0,0.596,0.591,0.5820000000000001,0.0,7.0,0.784,-4.553999999999999,1.0,0.129,137.221,4.0,0.906
4997,Lonely Together (feat. Rita Ora),47.0,181812.0,0.1369999999999999,0.648,0.667,2.1e-05,2.0,0.0797,-5.294,0.0,0.065,102.966,4.0,0.217
4998,Lonely Together - (feat. Rita Ora) Jaded Remix,48.0,216946.0,0.0593,0.6809999999999999,0.7959999999999999,0.00222,5.0,0.219,-7.018,1.0,0.303,123.981,4.0,0.3720000000000001
4999,Lonely Women Make Good Lovers,23.0,193960.0,0.7120000000000001,0.652,0.484,0.124,8.0,0.272,-10.389,1.0,0.0309,121.604,4.0,0.636
5000,Loneshark,53.0,223506.0,0.000255,0.363,0.988,0.0462,10.0,0.615,-3.207,0.0,0.0922,89.944,4.0,0.0857
5001,Long Gone (Save Me From This Hell),68.0,138764.0,0.129,0.71,0.632,2.92e-06,9.0,0.212,-7.051,0.0,0.0822,140.026,4.0,0.218
5002,Long Live,48.0,194817.0,0.056,0.385,0.8390000000000001,6.14e-06,8.0,0.5820000000000001,-5.546,0.0,0.0613,163.90099999999995,4.0,0.408
5003,Long Story Short - Bodybangers Remix Edit,33.0,206718.0,0.0161,0.762,0.977,1.12e-05,5.0,0.535,0.198,0.0,0.0934,128.012,4.0,0.616
5005,Long Walk Home,33.0,201959.0,0.0001,0.429,0.685,0.0,0.0,0.144,-5.504,1.0,0.03,148.155,4.0,0.607
5006,Long Way Down,63.0,203001.0,0.00321,0.443,0.918,0.0075299999999999,1.0,0.132,-3.464,0.0,0.0528,160.043,4.0,0.277
5007,Long Way Home,1.0,190200.0,0.511,0.655,0.18,0.000284,10.0,0.108,-18.06,1.0,0.032,141.065,4.0,0.5
5008,Look,20.0,127533.0,0.0251,0.952,0.568,0.524,7.0,0.0949,-4.5760000000000005,1.0,0.101,122.024,4.0,0.415
5011,Look At Miss Ohio,55.0,256026.0,0.726,0.7,0.118,0.0004969999999999,0.0,0.109,-12.687,1.0,0.0357,122.591,4.0,0.335
5016,Look at Me Now,72.0,150000.0,0.0483,0.649,0.5379999999999999,0.401,0.0,0.0928,-9.793,0.0,0.0918,160.075,4.0,0.355
5017,"Lookie, Lookie",30.0,214986.0,0.75,0.546,0.514,0.0113,0.0,0.236,-10.352,1.0,0.0598,106.428,4.0,0.416
5018,Lookin Ass,10.0,160760.0,0.116,0.84,0.458,2.05e-06,1.0,0.1,-7.144,1.0,0.0602,114.034,4.0,0.188
5019,Looking Down the Barrel of Today,45.0,161626.0,0.000651,0.487,0.987,0.0506,1.0,0.284,-4.71,1.0,0.0812,180.065,4.0,0.499
5020,Loosen It,51.0,214746.0,0.0484,0.631,0.696,1.0800000000000003e-05,7.0,0.0903,-8.352,1.0,0.0311,134.542,4.0,0.84
5021,Lord Seeker,37.0,128453.0,0.43,0.48,0.6759999999999999,0.86,5.0,0.114,-12.276,1.0,0.0603,60.07,4.0,0.159
5022,"Lord, I Hope This Day Is Good - Single Version",49.0,249906.0,0.281,0.534,0.382,0.00114,2.0,0.0959,-17.925,1.0,0.0295,173.78599999999997,4.0,0.6920000000000001
5023,Lorelei,48.0,223573.0,0.000158,0.387,0.669,0.423,0.0,0.166,-11.187,1.0,0.0395,90.995,4.0,0.414
5024,Los Ageless,64.0,281346.0,0.0698,0.527,0.716,8.71e-05,5.0,0.0737,-6.029,0.0,0.0616,99.426,4.0,0.331
5025,Los Angeles,55.0,237573.0,0.000439,0.509,0.8170000000000001,5.56e-06,10.0,0.0947,-5.472,0.0,0.0502,155.19899999999996,4.0,0.597
5026,Los Bajos Vibran En Mi Pecho,29.0,232870.0,0.0443,0.634,0.7340000000000001,8.94e-05,0.0,0.0606,-6.265,1.0,0.0671,92.608,4.0,0.627
5027,Los Caminos De La Vida,62.0,291133.0,0.377,0.623,0.696,0.0,2.0,0.126,-6.144,0.0,0.0313,151.389,4.0,0.935
5028,Los Chismes,55.0,179211.0,0.5660000000000001,0.779,0.737,0.000279,8.0,0.103,-8.036,1.0,0.0368,121.18,4.0,0.943
5029,Los Dos Amigos,64.0,178960.0,0.748,0.625,0.459,6.879999999999999e-05,8.0,0.0697,-4.83,1.0,0.0352,173.735,3.0,0.8420000000000001
5030,Los Relatos de un Guacho,58.0,160988.0,0.424,0.79,0.757,0.0,7.0,0.0581,-6.3420000000000005,1.0,0.0465,126.269,3.0,0.933
5031,Los Rodriguez,35.0,251160.0,0.6709999999999999,0.575,0.659,0.000206,9.0,0.0349,-5.904,0.0,0.0519,102.809,4.0,0.708
5032,Los Sabanales,46.0,158515.0,0.0827,0.83,0.652,0.000106,2.0,0.0397,-4.925,1.0,0.0484,123.644,4.0,0.802
5033,Lose Control (feat. Ciara & Fat Man Scoop),59.0,227893.0,0.0324,0.901,0.812,0.00906,4.0,0.0493,-7.039,0.0,0.107,125.462,4.0,0.785
5034,Lose It,55.0,224719.0,0.166805,0.5725,0.7115,0.043100885,4.5,0.208,-6.0405,0.5,0.0277499999999999,115.0015,4.0,0.4635
5035,Lose It - Acoustic,55.0,183081.0,0.0954,0.603,0.7829999999999999,0.0,4.0,0.349,-5.305,0.0,0.0294,91.981,4.0,0.605
5036,Lose My Breath,63.0,242013.0,0.00727,0.8140000000000001,0.899,0.219,1.0,0.0979,-5.957999999999998,1.0,0.0637,119.011,4.0,0.545
5037,Lose My Breath - Remastered Version,39.0,218000.0,0.000526,0.391,0.653,0.841,6.0,0.0954,-11.524,1.0,0.0266,92.229,4.0,0.398
5038,"Lose Yourself - From ""8 Mile"" Soundtrack",81.0,326466.0,0.00971,0.701,0.728,0.00115,2.0,0.361,-4.553999999999999,1.0,0.255,171.388,4.0,0.0591
5039,Lose Yourself - Soundtrack Version,80.0,326466.0,0.00704,0.698,0.732,0.000647,2.0,0.359,-4.522,1.0,0.266,171.43099999999995,4.0,0.0689
5041,Losing,60.0,225780.0,0.339,0.422,0.349,0.00024,4.0,0.108,-12.424,0.0,0.315,57.0,4.0,0.134
5042,Losing It,77.0,248035.0,0.00182,0.76,0.964,0.7,2.0,0.0974,-5.843999999999999,1.0,0.0576,125.0,4.0,0.6409999999999999
5044,Losing You,61.0,186681.0,0.0111,0.597,0.7709999999999999,4.68e-06,5.0,0.0987,-10.717,1.0,0.0394,104.008,4.0,0.8109999999999999
5045,Losing Yourself,41.0,188906.0,0.327,0.855,0.764,0.0,10.0,0.144,-3.905,1.0,0.0394,127.99,4.0,0.933
5046,Loss,50.0,118932.0,0.893,0.527,0.187,0.919,9.0,0.1,-11.717,1.0,0.307,170.39700000000005,4.0,0.805
5047,Lost (feat. Chelsea Jade),60.0,241040.0,0.0532999999999999,0.672,0.647,0.0932,1.0,0.122,-6.263999999999999,1.0,0.0314,99.994,4.0,0.237
5048,"Lost - Recorded at Metropolis Studios, London",10.0,234080.0,0.909,0.643,0.132,0.0,5.0,0.101,-11.265999999999998,0.0,0.0931,114.251,4.0,0.132
5049,Lost Boy,79.0,275280.0,0.965,0.71,0.0565,0.0,7.0,0.0889,-15.099,1.0,0.0534,123.994,4.0,0.348
5050,Lost In Japan,37.0,200133.0,0.303,0.726,0.708,0.0,7.0,0.348,-6.908,0.0,0.356,105.084,4.0,0.417
5052,Lost In Love,46.0,247080.0,0.177,0.8370000000000001,0.388,0.0,9.0,0.157,-13.319,0.0,0.28,139.997,4.0,0.489
5053,Lost In Translation,49.0,179915.0,0.000725,0.767,0.675,0.00349,7.0,0.371,-7.881,1.0,0.0365,110.055,4.0,0.905
5054,Lost In You,49.0,195840.0,0.634,0.6609999999999999,0.506,2.57e-05,1.0,0.114,-10.158,0.0,0.215,118.073,4.0,0.345
5055,Lost It (feat. Quavo & Offset),49.0,272152.0,0.00905,0.8270000000000001,0.642,1.5e-06,1.0,0.0865,-4.29,0.0,0.242,145.004,4.0,0.181
5056,Lost It All,51.0,223655.0,0.0233,0.565,0.386,0.00113,7.0,0.109,-11.856,0.0,0.0299,73.01899999999998,3.0,0.184
5057,Lost Souls,60.0,152933.0,0.142,0.6970000000000001,0.794,0.0,7.0,0.109,-6.351,1.0,0.343,94.937,4.0,0.823
5058,Lost The Feeling,3.0,221120.0,0.0171,0.591,0.8909999999999999,0.000541,9.0,0.101,-4.529,0.0,0.0571,120.989,4.0,0.44
5060,Lost at Heart,35.0,157697.0,0.5,0.7090000000000001,0.6859999999999999,0.00116,0.0,0.0861,-5.954,1.0,0.209,130.062,4.0,0.352
5061,Lost in My Mind,57.0,259120.0,0.451,0.375,0.546,0.000312,2.0,0.278,-8.16,1.0,0.0294,95.361,4.0,0.37
5062,Lost in Paris,65.0,194023.0,0.364,0.7879999999999999,0.711,2.07e-05,1.0,0.0838,-7.811,0.0,0.0597,104.149,4.0,0.802
5063,Lost in the Mix,32.0,381176.0,0.0087,0.733,0.7979999999999999,0.7240000000000001,9.0,0.0555,-6.392,0.0,0.0506,140.037,4.0,0.489
5064,Lost on Me,36.0,224873.0,0.008135,0.6145,0.93,0.0003799999999999,9.0,0.5865,-4.9295,1.0,0.08185,121.9975,4.0,0.887
5065,Loteria,27.0,223700.0,0.594,0.7390000000000001,0.83,2.98e-05,5.0,0.135,-3.109,0.0,0.0397,92.711,4.0,0.841
5066,Lotus,48.0,152570.0,0.215,0.675,0.419,0.8959999999999999,0.0,0.0975,-8.686,0.0,0.0453,80.02199999999998,4.0,0.0602
5067,Louder,57.0,195483.0,0.0157,0.74,0.7340000000000001,5.460000000000001e-05,11.0,0.0757,-6.309,0.0,0.0455,124.096,4.0,0.49
5068,Louie Louie,68.0,165381.0,0.102,0.623,0.7090000000000001,0.0,1.0,0.0967,-9.818,0.0,0.0636,122.394,4.0,0.948
5069,Louie's Lullaby,56.0,171627.0,0.8740000000000001,0.544,0.5429999999999999,0.13,1.0,0.112,-12.962,1.0,0.0452,92.575,4.0,0.0444
5071,Louise du Brésil,41.0,223613.0,0.6629999999999999,0.499,0.534,0.0,11.0,0.0851,-9.911,1.0,0.1,105.194,4.0,0.629
5072,"Louisiana Woman, Mississippi Man",56.0,151731.0,0.477,0.62,0.711,0.000168,1.0,0.0812,-6.943,1.0,0.035,98.263,4.0,0.96
5073,Love,75.0,272742.0,0.487,0.527,0.366,0.0023,10.0,0.11,-10.943,1.0,0.0277,98.994,4.0,0.234
5074,Love & Drugz II,65.0,188774.0,0.124,0.659,0.429,0.0,11.0,0.41,-7.959,0.0,0.0758,93.999,4.0,0.0396
5075,Love 4 Me,43.0,190080.0,0.0644,0.7709999999999999,0.602,5.54e-06,5.0,0.252,-8.466000000000001,1.0,0.0731,125.028,4.0,0.189
5076,Love And Happiness,53.0,278146.0,0.0269,0.884,0.469,0.00111,1.0,0.073,-9.852,0.0,0.0372,94.345,4.0,0.897
5077,Love Brought Weight,68.0,185746.0,0.6990000000000001,0.3670000000000001,0.326,0.358,7.0,0.0759,-15.605,1.0,0.0344,116.659,4.0,0.064
5078,Love Buzz,43.0,215120.0,2.380000000000001e-05,0.465,0.8859999999999999,0.314,3.0,0.152,-7.183,1.0,0.0354,137.986,4.0,0.772
5079,Love Child,29.0,175493.0,0.49,0.5579999999999999,0.733,1.34e-05,9.0,0.345,-7.237,0.0,0.032,104.582,4.0,0.625
5080,Love Cliche,37.0,187591.0,0.154,0.665,0.775,0.0,7.0,0.301,-5.504,1.0,0.0329,100.01,4.0,0.6829999999999999
5081,Love Drunk,36.0,227520.0,0.0134,0.425,0.976,0.0,10.0,0.1689999999999999,-3.009,1.0,0.178,150.006,4.0,0.422
5082,Love For Me,54.0,199173.0,0.5489999999999999,0.753,0.728,0.0,0.0,0.114,-5.755,1.0,0.107,98.066,4.0,0.617
5083,Love Galore (feat. Travis Scott),81.0,275080.0,0.111,0.795,0.594,0.0,0.0,0.162,-6.2,1.0,0.0747,135.002,4.0,0.409
5084,Love Game,15.0,296953.0,0.364,0.779,0.943,0.0,9.0,0.6409999999999999,-2.524,1.0,0.174,105.441,4.0,0.696
5085,Love Gun - Radio Edit,3.0,174906.0,0.00631,0.6990000000000001,0.6679999999999999,0.00011,9.0,0.12,-7.126,0.0,0.034,120.0,4.0,0.431
5086,Love Her Madly,66.0,198466.0,0.0573,0.564,0.5870000000000001,0.00485,4.0,0.0416,-7.393,0.0,0.0316,147.46200000000005,4.0,0.966
5087,Love Her Too (feat. G-Eazy),68.0,179573.0,0.0396,0.723,0.7340000000000001,0.0,0.0,0.115,-3.736,1.0,0.262,86.93799999999997,4.0,0.8909999999999999
5088,Love Hurts,46.0,92577.0,0.711,0.649,0.7659999999999999,0.096,6.0,0.3229999999999999,-9.609,1.0,0.1,82.93299999999998,4.0,0.443
5089,Love Is Alive,40.0,238506.0,0.233,0.698,0.381,8.51e-06,4.0,0.106,-11.281,1.0,0.0291,86.302,4.0,0.365
5090,Love Is Blind,49.0,250083.0,0.5489999999999999,0.412,0.6629999999999999,0.0011,1.0,0.0978,-6.496,1.0,0.0615,159.69,4.0,0.16
5091,Love Is Gone - Fred Rister & Joachim Garraud Radio Edit Mix,6.0,201413.0,0.0146,0.7879999999999999,0.682,0.00022,4.0,0.0757,-7.826,0.0,0.0694,127.96,4.0,0.675
5093,Love Is Like a Butterfly,30.0,140173.0,0.721,0.6859999999999999,0.187,0.0,8.0,0.12,-12.062,1.0,0.0391,89.616,4.0,0.772
5094,Love Is Love - MOTi Remix,45.0,181000.0,0.4920000000000001,0.621,0.8420000000000001,0.0,5.0,0.27,-4.886,1.0,0.158,119.761,4.0,0.55
5095,Love Is Stronger Than Pride,59.0,258026.0,0.7659999999999999,0.5660000000000001,0.335,0.000366,4.0,0.0824,-12.417,0.0,0.0293,87.617,4.0,0.317
5096,Love Is You,52.0,194946.0,0.0964,0.669,0.643,3.76e-05,9.0,0.0867,-8.658,0.0,0.0465,121.318,4.0,0.959
5097,Love Less,51.0,205436.0,0.0128,0.441,0.74,0.0,5.0,0.127,-5.502000000000002,0.0,0.0863,129.344,4.0,0.583
5098,Love Letter,6.0,184946.0,0.472,0.608,0.871,0.0,3.0,0.0916,-3.89,0.0,0.0988,126.614,4.0,0.583
5100,Love Lies - Snakehips Remix,65.0,202934.0,0.0229,0.388,0.8370000000000001,1.53e-06,6.0,0.149,-3.022,1.0,0.107,143.27100000000004,4.0,0.378
5102,Love Like Waves - Riton Remix,31.0,333531.0,0.000232,0.6709999999999999,0.787,0.593,6.0,0.0539,-6.813,0.0,0.0718,124.009,4.0,0.212
5103,Love Like We Used To,47.0,227056.0,0.021,0.701,0.8370000000000001,0.0,1.0,0.927,-5.231,0.0,0.0558,102.019,4.0,0.344
5104,Love Love Love,51.0,192826.0,0.188,0.519,0.494,0.0,6.0,0.159,-5.399,1.0,0.0263,99.909,4.0,0.243
5105,Love Me,51.0,146091.0,0.118,0.591,0.6809999999999999,0.0,7.0,0.172,-6.845,1.0,0.39,89.023,4.0,0.347
5106,Love Me Again,38.0,240288.0,0.00424,0.496,0.919,0.000782,2.0,0.0986,-3.452,0.0,0.0464,126.029,4.0,0.188
5107,"Love Me Like You Do - From ""Fifty Shades Of Grey""",71.0,252534.0,0.247,0.262,0.606,0.0,8.0,0.125,-6.646,1.0,0.0484,189.857,4.0,0.275
5109,Love Me Tender - Mono,39.0,162133.0,0.91,0.454,0.0659,5.74e-06,9.0,0.103,-15.13,1.0,0.0404,78.135,4.0,0.282
5110,Love My Baby,46.0,246828.0,0.301,0.746,0.841,0.0,4.0,0.412,-5.282,1.0,0.215,121.043,4.0,0.7070000000000001
5112,Love N Hennessy REMIX (feat. 2 Chainz & Nicky Jam),64.0,253714.0,0.0257,0.928,0.402,0.0,8.0,0.0804,-7.569,0.0,0.451,139.998,4.0,0.62
5113,Love Never Felt so Good,74.0,246026.0,0.132,0.775,0.7190000000000001,1.79e-06,7.0,0.0662,-6.2120000000000015,0.0,0.0435,117.513,4.0,0.7120000000000001
5115,Love On Me,71.0,205920.0,0.105,0.562,0.906,0.0,4.0,0.145,-2.085,1.0,0.0758,124.146,4.0,0.674
5116,Love On The Brain - Don Diablo Remix,52.0,208253.0,0.051,0.7,0.938,0.0521,2.0,0.0912,-1.935,1.0,0.0726,159.98,4.0,0.316
5118,Love Put A Song In My Heart,19.0,167893.0,0.897,0.65,0.302,0.000129,9.0,0.147,-14.152,1.0,0.0345,118.828,4.0,0.813
5119,Love S.O.S. (WWW),56.0,285073.0,0.0612,0.391,0.753,0.0,10.0,0.6629999999999999,-6.465,1.0,0.0533,121.042,4.0,0.083
5120,Love So Soft,9.0,172598.0,0.00755,0.8109999999999999,0.596,1.15e-05,11.0,0.0588,-5.428,1.0,0.0621,130.03,4.0,0.6729999999999999
5122,Love Song,66.33333333333333,279639.3333333333,0.1338666666666666,0.5023333333333333,0.6593333333333332,0.0173,2.0,0.1673333333333333,-4.807666666666666,0.3333333333333333,0.0320333333333333,108.69966666666669,4.0,0.492
5123,Love Spreads,21.0,347093.0,0.00258,0.417,0.877,0.00165,2.0,0.398,-8.422,1.0,0.0495,91.578,4.0,0.593
5124,Love Story,71.0,235266.0,0.17,0.618,0.741,0.0,2.0,0.0822,-3.95,1.0,0.031,118.984,4.0,0.296
5125,Love Supreme (Work Together!),41.0,191986.0,0.136,0.8420000000000001,0.941,0.00808,7.0,0.0645,-6.912000000000001,1.0,0.0517,119.075,4.0,0.716
5127,Love That Girl,57.0,184413.0,0.0136,0.71,0.674,1.73e-05,1.0,0.0366,-5.393,1.0,0.0352,124.033,4.0,0.7
5128,Love Town,41.0,312533.0,0.127,0.6679999999999999,0.541,0.0,11.0,0.271,-9.011,1.0,0.0728,114.832,4.0,0.524
5129,Love Train,57.0,178266.66666666666,0.0859333333333333,0.7293333333333334,0.6133333333333333,1.56e-05,0.0,0.1343333333333333,-8.514333333333335,1.0,0.0492,122.65433333333334,4.0,0.6916666666666668
5131,Love Will Tear Us Apart - 2010 Remastered Version,64.0,204621.0,0.000989,0.525,0.902,0.691,2.0,0.1369999999999999,-8.662,1.0,0.0368,146.83,4.0,0.907
5132,Love Wins,71.0,228640.0,0.0112,0.523,0.865,0.0,7.0,0.153,-4.697,1.0,0.0989,135.115,4.0,0.325
5134,Love You Die (feat. Diamond Platnumz),52.0,195597.0,0.14,0.79,0.6990000000000001,0.0,0.0,0.0945,-6.4270000000000005,1.0,0.0376,105.04,4.0,0.7709999999999999
5136,"Love Yourself, Out of the Woods, Roses - Acoustic Mashup",61.0,237362.0,0.708,0.589,0.183,0.0,11.0,0.393,-13.31,1.0,0.0583,90.556,4.0,0.36
5137,Love and Happiness,64.0,307062.0,0.214,0.8220000000000001,0.457,0.000397,6.0,0.0766,-10.937,1.0,0.235,99.16,4.0,0.73
5138,Love on the Weekend,68.0,212626.0,0.547,0.7290000000000001,0.546,0.00287,7.0,0.0651,-9.305,1.0,0.0285,119.941,4.0,0.406
5139,Love the Lie (Acoustic),48.0,189261.0,0.626,0.855,0.417,0.0,1.0,0.0869,-9.021,1.0,0.128,100.148,4.0,0.926
5140,Love's Comin' At Ya - Remastered,44.0,343520.0,0.0278,0.911,0.476,0.000364,1.0,0.104,-10.827,0.0,0.0927,114.408,4.0,0.62
5141,"Love, Me",52.0,231506.0,0.742,0.6859999999999999,0.234,0.0,0.0,0.145,-12.646,1.0,0.0295,106.581,4.0,0.342
5142,Love-Hate-Sex-Pain,63.0,315453.0,6.07e-05,0.215,0.911,3.47e-06,9.0,0.183,-4.715,1.0,0.0394,183.535,4.0,0.47
5143,LoveGame,51.0,216346.0,0.00631,0.892,0.6409999999999999,3.15e-06,6.0,0.31,-5.658,0.0,0.0634,105.059,4.0,0.835
5144,Loveblood,49.0,245120.0,2.24e-05,0.373,0.89,0.0601,2.0,0.408,-4.607,1.0,0.0544,170.042,4.0,0.222
5146,Lovely Allen,41.0,271040.0,0.0493,0.537,0.951,0.867,5.0,0.157,-6.629,1.0,0.104,116.244,4.0,0.0964
5148,Lovely Head,5.0,237173.0,0.516,0.472,0.626,0.5589999999999999,5.0,0.741,-8.485,0.0,0.074,108.946,4.0,0.0705
5149,Lovely Sweet Divine,55.0,473880.0,0.00933,0.7909999999999999,0.7509999999999999,0.857,7.0,0.151,-8.676,1.0,0.117,120.004,4.0,0.6579999999999999
5150,Lover Chanting - Edit,60.0,205464.0,0.0166,0.865,0.762,0.795,0.0,0.0233,-7.444,1.0,0.0762,118.005,4.0,0.8959999999999999
5151,Lover Is a Day,32.0,456000.0,0.0454,0.398,0.6459999999999999,0.206,3.0,0.101,-10.457,1.0,0.0412,179.85299999999995,4.0,0.353
5152,Lover Of The Light,60.0,314893.0,0.00725,0.3,0.7070000000000001,0.000748,2.0,0.285,-6.585,1.0,0.0507,105.916,4.0,0.386
5153,Lover's Moon,58.0,251400.0,0.7709999999999999,0.62,0.186,0.0115,7.0,0.0738,-19.696,1.0,0.0276,137.715,4.0,0.44
5154,"Lover, Please Stay",55.0,247186.0,0.952,0.269,0.122,0.0,1.0,0.0915,-10.408,1.0,0.0334,83.96700000000001,4.0,0.118
5155,"Lover, You Should've Come Over",57.0,403186.0,0.385,0.388,0.609,4.31e-06,2.0,0.138,-6.0870000000000015,1.0,0.0402,120.005,3.0,0.172
5156,Lovesick (feat. Felix Snow),5.0,234693.0,0.116,0.74,0.583,0.000774,9.0,0.238,-7.095,0.0,0.0312,101.011,4.0,0.346
5157,Lovey,41.0,161459.0,0.0392,0.659,0.625,0.0,9.0,0.654,-6.049,0.0,0.072,109.991,4.0,0.311
5158,Lovin' Machine - Remastered,38.0,147434.0,0.297,0.5660000000000001,0.848,0.0,8.0,0.0681,-4.499,1.0,0.0918,162.518,4.0,0.884
5161,Loving You - Original Mix,55.0,441246.0,0.000902,0.8009999999999999,0.759,0.934,1.0,0.0857,-9.477,1.0,0.057,120.003,4.0,0.159
5162,Lové (feat. Gradur),58.0,195000.0,0.317,0.7809999999999999,0.42,0.0,0.0,0.111,-9.725,0.0,0.304,127.801,4.0,0.603
5163,Low,15.0,206928.0,0.00466,0.501,0.815,0.37,5.0,0.223,-8.802999999999997,1.0,0.0355,140.002,4.0,0.195
5164,Low High,49.0,204998.0,0.535,0.355,0.4320000000000001,0.00277,8.0,0.102,-9.9,0.0,0.0611,93.95,4.0,0.0649
