song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Illegal Weapon,59.0,230000.0,0.488,0.8140000000000001,0.6659999999999999,4.23e-05,6.0,0.108,-6.555,1.0,0.0635,94.02,4.0,0.7140000000000001
Illest Motherf**ker Alive,0.0,503320.0,0.185,0.404,0.654,1.52e-06,11.0,0.588,-6.324,1.0,0.129,139.545,4.0,0.28
Illuminate (feat. Kendrick Lamar),57.0,306730.0,0.384,0.7190000000000001,0.855,0.0,3.0,0.0696,-5.977,0.0,0.39,132.83,4.0,0.504
Illusion - Original Mix,57.0,370009.0,0.0633,0.8270000000000001,0.7070000000000001,0.898,7.0,0.0874,-4.598,0.0,0.0897,119.992,4.0,0.7040000000000001
Im Not Your Puppet - Feat. Mz. Lavish,29.0,206733.0,0.0491,0.92,0.44,0.144,0.0,0.136,-8.44,1.0,0.196,94.986,4.0,0.603
Imagem,2.0,212167.0,0.0824,0.7659999999999999,0.453,0.0007019999999999,4.0,0.0833,-12.765999999999998,0.0,0.0428,120.041,4.0,0.209
Imagine - Remastered 2010,77.0,187866.0,0.907,0.547,0.257,0.183,0.0,0.0935,-12.358,1.0,0.0252,75.752,4.0,0.1689999999999999
Imagine / What a Wonderful World,48.0,320240.0,0.959,0.24,0.234,0.000103,3.0,0.0959,-12.07,1.0,0.0294,83.223,4.0,0.0934
Imagining My Man,12.0,351309.0,0.965,0.575,0.182,0.0139,0.0,0.114,-13.993,1.0,0.028,98.062,4.0,0.287
Imma Be,61.0,257560.0,0.184,0.619,0.539,0.0,0.0,0.288,-6.9,1.0,0.387,145.618,0.0,0.424
Immigrant,68.0,232853.0,0.563,0.6709999999999999,0.8370000000000001,0.0,1.0,0.256,-4.828,0.0,0.436,88.83800000000001,4.0,0.6859999999999999
Immortalized,63.0,257836.0,0.000157,0.373,0.991,1.29e-06,7.0,0.162,-2.101,1.0,0.214,197.973,3.0,0.316
Imogen,56.0,255533.0,0.85,0.493,0.584,0.000353,5.0,0.114,-6.894,1.0,0.0311,86.90899999999998,4.0,0.234
Imported (feat. JRM),15.0,246320.0,0.491,0.7909999999999999,0.557,0.0,2.0,0.109,-4.453,1.0,0.0547,111.127,4.0,0.53
Imposible,34.0,163880.0,0.122,0.7859999999999999,0.764,0.0,11.0,0.102,-2.935,1.0,0.0798,90.979,4.0,0.913
Imprint of Pleasure,61.0,442627.0,0.152,0.8059999999999999,0.615,0.774,9.0,0.102,-8.129,0.0,0.0927,122.061,3.0,0.499
In A Sentimental Mood,7.0,258226.0,0.951,0.47,0.244,0.0509,10.0,0.109,-13.608,0.0,0.0335,108.154,4.0,0.264
In Between,64.0,213576.0,0.00285,0.462,0.972,0.0,7.0,0.6659999999999999,-2.642,0.0,0.138,128.092,4.0,0.449
In Da Club,74.0,193466.0,0.283,0.8649999999999999,0.73,0.0,6.0,0.0753,-2.813,0.0,0.373,90.096,4.0,0.8079999999999999
In Dreams,61.0,213440.0,0.614,0.49,0.5920000000000001,0.713,0.0,0.136,-13.54,1.0,0.0405,126.62,4.0,0.28
In Love Wit Da Trap,42.0,153773.0,0.043,0.799,0.589,0.0,1.0,0.113,-7.385,1.0,0.129,139.996,4.0,0.106
In My Bed,50.0,230557.0,0.00424,0.851,0.77,0.0,11.0,0.0342,-5.667000000000002,0.0,0.0486,125.006,4.0,0.6579999999999999
In My Blood,69.0,211360.0,0.0582,0.622,0.7090000000000001,0.0,5.0,0.126,-7.32,1.0,0.0669,140.018,4.0,0.488
In My Blood - Acoustic,72.0,212933.0,0.733,0.57,0.519,0.0,5.0,0.139,-5.671,1.0,0.0309,139.701,4.0,0.24
In My Dreams,57.0,249186.0,0.857,0.484,0.284,0.0,4.0,0.104,-8.155,1.0,0.0315,82.255,4.0,0.196
In My Dreams (Re-Recorded / Remastered),51.0,273013.0,4.91e-05,0.542,0.8390000000000001,0.0,3.0,0.0471,-4.404,0.0,0.0487,121.026,4.0,0.611
In My Feelings,75.6,217931.4,0.01676399999999992,0.755,0.5107999999999999,0.011531999999999999,6.6,0.43760000000000004,-8.7226,1.0,0.13620000000000002,163.802,4.0,0.32199999999999995
In My Head,56.5,234280.0,0.154,0.6735,0.5975,0.0006965000000000001,3.0,0.239,-8.4485,0.5,0.0657,134.443,4.0,0.499
In My Mind,97.0,184560.0,0.176,0.6940000000000001,0.7700000000000001,1.1e-05,6.0,0.118,-5.335,1.0,0.149,125.905,4.0,0.163
In My Room - Remastered,50.0,134133.0,0.184,0.341,0.416,6.28e-05,11.0,0.0917,-9.574,1.0,0.0265,102.886,3.0,0.499
In The Dark,54.0,226226.0,0.00358,0.736,0.823,0.000914,8.0,0.33,-4.231,1.0,0.0675,124.954,4.0,0.442
In The Morning,44.0,143283.0,0.657,0.8029999999999999,0.277,0.8440000000000001,9.0,0.102,-17.107,0.0,0.0405,133.991,4.0,0.55
In The Name Of Love - Snavs Remix,54.0,180363.0,0.00496,0.555,0.921,2.83e-06,4.0,0.289,-3.73,0.0,0.0396,164.894,4.0,0.3
In This,45.0,238428.0,0.00504,0.488,0.8420000000000001,0.0886,10.0,0.0836,-2.067,0.0,0.309,73.566,4.0,0.481
In This Diary,52.0,230666.0,0.00505,0.5660000000000001,0.8320000000000001,0.0,8.0,0.127,-4.644,1.0,0.0603,175.028,4.0,0.86
In This Moment,65.0,166827.0,0.974,0.236,0.0131,0.868,0.0,0.119,-25.88,0.0,0.0352,65.492,3.0,0.125
In Time,60.0,191954.0,0.111,0.6509999999999999,0.711,6.13e-05,3.0,0.0488,-5.062,0.0,0.0378,125.089,4.0,0.425
In Time (feat. Belle Doron),57.0,223500.0,0.246,0.624,0.638,0.2,7.0,0.0939,-8.075,0.0,0.0482,160.001,4.0,0.238
In Vitro,36.0,204360.0,0.0008179999999999,0.493,0.958,0.8009999999999999,2.0,0.0617,-4.015,1.0,0.0526,174.97400000000005,4.0,0.621
In Your Arms,47.0,202285.0,0.00342,0.536,0.8420000000000001,0.0069999999999999,7.0,0.11,-5.547999999999999,0.0,0.0685,140.013,4.0,0.09
In Your Eyes,13.0,329013.0,0.0623,0.636,0.7240000000000001,6.62e-06,11.0,0.0973,-7.3279999999999985,0.0,0.0367,89.319,4.0,0.632
In Your Room,43.0,242808.0,0.213,0.6920000000000001,0.515,0.403,2.0,0.128,-8.728,0.0,0.0621,88.01299999999998,4.0,0.204
In the Aeroplane Over the Sea,65.0,202346.0,0.395,0.275,0.7140000000000001,0.0,7.0,0.115,-5.124,1.0,0.0328,94.082,3.0,0.242
In the Name of Love,83.0,195706.0,0.109,0.501,0.519,0.0,4.0,0.454,-5.88,0.0,0.0409,133.99,4.0,0.168
In the Room: Doesn't Matter (feat. A$AP Ferg and VanJess),49.0,247122.0,0.526,0.7070000000000001,0.647,0.0,9.0,0.0827,-4.843999999999999,1.0,0.0469,131.033,4.0,0.588
In the Shadows,68.0,257920.0,0.000109,0.6,0.7959999999999999,5.2e-05,2.0,0.484,-4.481,1.0,0.0275,105.991,4.0,0.75
In the Still of the Night,43.0,185333.0,0.838,0.51,0.375,0.0,5.0,0.115,-11.565,1.0,0.0297,71.046,4.0,0.271
In the Summertime,18.0,211880.0,0.7240000000000001,0.754,0.449,0.0,4.0,0.162,-14.013,1.0,0.0615,82.751,4.0,0.973
Incomplete,54.0,220016.0,0.124,0.4320000000000001,0.47,0.152,1.0,0.0914,-8.901,1.0,0.0477,98.0,3.0,0.325
Independence Day,52.0,206093.0,0.275,0.693,0.6829999999999999,0.000101,9.0,0.0954,-4.575,1.0,0.0292,118.388,4.0,0.748
"Independent Women, Pt. 1",63.0,221626.0,0.388,0.517,0.598,2.22e-06,6.0,0.183,-3.751,0.0,0.263,96.933,4.0,0.922
Indestructible,27.333333333333332,242676.0,0.027336333333333334,0.5910000000000001,0.7193333333333333,0.04133430666666667,4.0,0.17446666666666666,-5.750333333333334,0.3333333333333333,0.0479,177.268,4.0,0.7010000000000001
Indica Badu,71.0,260320.0,0.0441,0.715,0.723,0.000834,7.0,0.102,-3.263,1.0,0.191,77.02,4.0,0.97
Indigo Puff,57.0,231721.0,0.000686,0.585,0.556,0.000132,2.0,0.151,-5.075,1.0,0.0274,142.144,4.0,0.414
Indita Mia,20.0,227226.0,0.399,0.645,0.7340000000000001,0.000447,5.0,0.0512,-5.832000000000002,0.0,0.0469,106.159,4.0,0.6609999999999999
Indomable,44.0,250158.0,0.655,0.725,0.8079999999999999,6.12e-05,4.0,0.114,-6.049,0.0,0.111,96.961,4.0,0.7190000000000001
Inercia,36.0,234240.0,0.014,0.6679999999999999,0.73,0.405,9.0,0.546,-6.595,0.0,0.0235,107.981,4.0,0.611
Infatuated,63.0,147615.0,0.0312,0.748,0.779,0.0,1.0,0.0721,-4.28,1.0,0.0498,130.02700000000002,4.0,0.326
Infinito,57.0,114701.0,0.13,0.72,0.467,0.959,9.0,0.113,-10.303,1.0,0.0821,85.99600000000002,4.0,0.357
Informer,64.0,268910.0,0.0984,0.763,0.742,0.0,6.0,0.38,-10.975,0.0,0.188,98.145,4.0,0.483
Infra-Red,49.0,230933.0,0.00115,0.568,0.907,0.0,5.0,0.0982,-4.641,0.0,0.0488,112.03699999999999,4.0,0.337
Infrared,63.0,170240.0,0.0518,0.674,0.578,0.0055,10.0,0.72,-8.767999999999999,0.0,0.298,112.265,5.0,0.163
Inhale,35.0,190730.0,0.0224,0.74,0.8170000000000001,0.0,2.0,0.0643,-4.35,1.0,0.0642,118.029,4.0,0.47
Inmigrantes (Immigrants),9.0,265170.0,0.242,0.7609999999999999,0.573,2.3e-05,0.0,0.573,-11.456,1.0,0.0689,88.00399999999998,4.0,0.815
Innazone,36.0,250741.0,0.0311,0.8540000000000001,0.599,0.0,5.0,0.1369999999999999,-10.425999999999998,1.0,0.172,124.02,4.0,0.204
Inner Child,42.0,194430.0,0.391,0.643,0.496,4.8e-06,9.0,0.101,-9.934,1.0,0.0556,157.905,4.0,0.31
Innerbloom,60.0,578040.0,0.125,0.7290000000000001,0.72,0.353,3.0,0.178,-6.69,1.0,0.0371,122.015,4.0,0.0388
Innerbloom (What So Not Remix),57.0,277199.0,0.135,0.4370000000000001,0.708,6.57e-05,7.0,0.152,-6.627000000000002,0.0,0.095,137.971,4.0,0.108
Innocentia,49.0,143627.0,0.995,0.368,0.0736,0.944,5.0,0.116,-23.088,1.0,0.048,134.187,3.0,0.166
Ins and Outs,50.0,203160.0,0.196,0.767,0.488,0.0,7.0,0.0826,-5.524,0.0,0.138,93.014,4.0,0.429
Insane,51.0,173829.0,0.718,0.645,0.428,0.0,0.0,0.133,-10.917,1.0,0.292,129.641,4.0,0.5720000000000001
Insane in the Brain,59.5,209213.0,0.02525,0.899,0.621,0.14235,9.5,0.0962,-10.665,0.5,0.1995,102.24350000000001,4.0,0.7484999999999999
Insecure,53.0,191906.0,0.369,0.483,0.685,0.0,10.0,0.0817,-3.232,0.0,0.174,185.502,4.0,0.546
Inside Out,54.5,238346.5,0.20375000000000001,0.58425,0.78975,0.0427266725,4.75,0.15997500000000003,-5.56725,1.0,0.085525,154.81425,4.0,0.6325
Inside The Fire,48.0,231573.0,0.000233,0.463,0.962,0.109,7.0,0.0906,-6.43,1.0,0.0704,94.003,4.0,0.66
Inside feat. Trey Songz,22.0,248506.0,0.0164,0.706,0.575,0.0,11.0,0.244,-5.837999999999999,0.0,0.0554,126.008,4.0,0.511
Insomnia - Radio Edit,62.0,215093.0,0.00855,0.716,0.8340000000000001,0.00613,7.0,0.102,-7.192,1.0,0.0281,127.113,4.0,0.275
Insoportablemente Bella,31.0,218053.0,0.2585,0.4375,0.423,2.49e-05,9.0,0.055349999999999996,-9.265,0.0,0.028650000000000002,66.654,4.0,0.256
Inspector Norse,59.0,400751.0,0.074,0.912,0.7809999999999999,0.762,7.0,0.348,-7.018,0.0,0.0444,119.978,4.0,0.89
Instincts,55.0,260509.0,4.04e-05,0.418,0.983,0.056,1.0,0.29,-3.716,1.0,0.0679,161.077,4.0,0.394
Instruction,28.0,165466.0,0.117,0.546,0.927,0.0,4.0,0.103,-3.075,0.0,0.239,119.642,4.0,0.917
Int'l Players Anthem (I Choose You),0.0,259040.0,0.0483,0.6729999999999999,0.6709999999999999,0.0,11.0,0.336,-5.1560000000000015,0.0,0.228,155.695,4.0,0.828
Intentalo Tu,57.0,245253.0,0.203,0.855,0.695,0.00208,1.0,0.29,-5.595,1.0,0.0367,132.188,4.0,0.615
Intergalactic - Remastered,70.0,231493.0,0.022,0.7340000000000001,0.8640000000000001,9.94e-06,2.0,0.246,-6.119,1.0,0.303,105.933,4.0,0.47
Interlude,41.0,126626.0,0.000242,0.545,0.934,6.63e-05,1.0,0.5670000000000001,-4.967,0.0,0.0439,140.031,4.0,0.179
Internacionales,61.0,187932.0,0.062,0.7140000000000001,0.959,4.5e-05,1.0,0.0353,-1.503,0.0,0.0486,102.037,4.0,0.65
Interstate Love Song,73.0,193613.0,0.000552,0.214,0.947,0.00352,4.0,0.238,-5.053,1.0,0.0507,170.616,4.0,0.483
Into My Arms,15.0,256120.0,0.894,0.484,0.0874,0.154,0.0,0.11,-17.796,1.0,0.0394,94.163,4.0,0.219
Into The Mystic,71.0,205613.0,0.3670000000000001,0.608,0.524,0.00254,8.0,0.115,-10.265999999999998,1.0,0.0309,86.204,4.0,0.797
Into The Valley,43.0,199466.0,1.2e-05,0.332,0.7070000000000001,0.00612,7.0,0.11,-12.698,1.0,0.0361,144.815,4.0,0.652
Into You,53.0,161538.0,0.0336,0.5529999999999999,0.687,0.0,8.0,0.125,-6.4,1.0,0.034,156.0,4.0,0.278
Into You (feat. Tamia) - Main Mix,67.0,295773.0,0.233,0.546,0.5379999999999999,0.0,7.0,0.118,-7.886,0.0,0.0523,182.12,4.0,0.58
Into Your Arms,6.0,164466.0,0.0271,0.48,0.8909999999999999,3.24e-06,2.0,0.185,-5.001,1.0,0.0332,123.961,4.0,0.662
Into the Mist,5.0,229692.0,0.0911,0.301,0.908,4.68e-05,10.0,0.113,-2.945,1.0,0.0452,124.732,4.0,0.471
Intoxicated - GO! Running Mix,14.0,274285.0,0.0075,0.8,0.58,0.00033,0.0,0.06,-7.385,1.0,0.0444,139.986,4.0,0.643
Intro,63.5,148880.0,0.232905,0.6025,0.766,0.4535,5.5,0.0991,-6.286,0.5,0.1789,119.31150000000001,4.5,0.35550000000000004
Introspection (Edit),65.0,155411.0,0.941,0.102,0.125,0.594,9.0,0.0699,-21.786,0.0,0.0329,79.609,3.0,0.0341
Invencible,59.0,237080.0,0.0775,0.6579999999999999,0.862,0.0,6.0,0.123,-5.992000000000001,0.0,0.0445,149.98,4.0,0.825
Invidious,41.0,258245.0,0.000118,0.301,0.981,4.08e-06,9.0,0.0629,-4.121,1.0,0.175,134.922,4.0,0.129
Invincible - Original Mix,2.0,282053.0,0.00545,0.652,0.7829999999999999,0.000925,6.0,0.0882,-4.239,0.0,0.0321,128.0,4.0,0.319
Invisible Enemy,56.0,277693.0,1.27e-05,0.188,0.974,0.0157,6.0,0.0953,-5.207000000000002,1.0,0.268,141.161,4.0,0.0561
Invisible Touch - Remastered 2007,66.0,210133.0,0.202,0.623,0.94,0.00184,0.0,0.0472,-5.731,1.0,0.0365,131.037,4.0,0.8370000000000001
Invitation,1.0,202186.0,0.0261,0.659,0.662,3.46e-06,1.0,0.0689,-3.15,0.0,0.0807,169.915,4.0,0.407
Invitation to the Blues,32.0,168106.0,0.7879999999999999,0.507,0.358,2.5e-05,3.0,0.0673,-12.085,1.0,0.0324,116.489,4.0,0.8140000000000001
Inyathi,40.0,331034.0,0.00296,0.611,0.955,0.8140000000000001,7.0,0.535,-5.47,1.0,0.0433,144.975,4.0,0.575
Iris,78.33333333333333,289781.6666666667,0.0013033333333333334,0.299,0.765,6.396666666666666e-06,11.0,0.08546666666666668,-6.479333333333334,0.0,0.03626666666666667,155.75300000000001,3.0,0.5076666666666667
Iron Man - Remastered Version,67.0,355303.0,0.00349,0.336,0.792,0.00178,9.0,0.0437,-10.875,1.0,0.0848,155.588,4.0,0.425
Ironic,60.0,225933.0,0.25,0.295,0.593,0.0,11.0,0.236,-7.572,1.0,0.0555,85.48200000000001,4.0,0.37
Irony,69.0,208260.0,0.256,0.389,0.479,0.0,5.0,0.124,-8.029,1.0,0.0438,152.309,4.0,0.301
Irreplaceable,78.0,227853.0,0.0293,0.447,0.6940000000000001,5.46e-06,7.0,0.1669999999999999,-4.637,0.0,0.382,175.868,4.0,0.509
Irresponsables,67.0,156197.0,0.0629,0.58,0.929,0.000223,4.0,0.23,-4.849,0.0,0.0388,94.995,4.0,0.884
Is It Mine (feat. Ty Dolla $ign),53.0,205744.0,0.0364,0.738,0.584,0.0,1.0,0.539,-7.0710000000000015,1.0,0.0547,98.033,4.0,0.525
Is It Really Love,66.0,165970.0,0.0707,0.657,0.956,3.36e-06,4.0,0.412,-3.1910000000000003,0.0,0.0449,124.951,4.0,0.297
Is She Really Going Out With Him?,16.0,215066.0,0.0353,0.8740000000000001,0.318,1.6899999999999994e-05,3.0,0.217,-6.869,1.0,0.0454,116.117,4.0,0.919
Is This Love,26.0,230527.0,0.108,0.775,0.5589999999999999,0.0,6.0,0.0945,-8.377,0.0,0.088,122.229,4.0,0.804
Is This Love - Remix,68.0,199655.0,0.0307,0.8140000000000001,0.6759999999999999,0.0114,6.0,0.376,-7.9929999999999986,0.0,0.0349,121.989,4.0,0.308
Isidora,18.0,229906.0,0.974,0.502,0.242,6.49e-06,11.0,0.4270000000000001,-10.61,0.0,0.037,138.821,4.0,0.314
Isis,46.0,418293.0,0.126,0.515,0.7170000000000001,0.0,3.0,0.186,-7.142,1.0,0.0343,147.95600000000005,3.0,0.883
Island,37.0,194011.0,0.118,0.743,0.7929999999999999,6.07e-05,2.0,0.227,-5.032,0.0,0.0546,109.921,4.0,0.434
Islands In The Stream,49.0,249880.0,0.4270000000000001,0.589,0.6409999999999999,0.0,8.0,0.0558,-5.533,1.0,0.0313,204.003,4.0,0.795
Isn't It All Worth Fighting For,30.0,98464.0,1.03e-05,0.505,0.959,0.78,7.0,0.103,-4.66,1.0,0.0432,77.014,4.0,0.396
Isolation - 2007 Remastered Version,53.0,175093.0,0.048,0.544,0.7829999999999999,0.00734,0.0,0.0917,-8.12,1.0,0.054,151.52200000000005,4.0,0.6970000000000001
Issa Goal,50.0,216774.0,0.161,0.708,0.767,0.0,4.0,0.328,-4.368,0.0,0.258,124.453,4.0,0.853
Issa Mood (feat. Not3s),17.0,193606.0,0.188,0.746,0.504,1.56e-06,8.0,0.108,-9.378,0.0,0.418,159.94,4.0,0.3720000000000001
Issues,68.75,176339.5,0.41225,0.7100000000000001,0.421,0.0,8.0,0.060925,-6.807000000000001,1.0,0.080625,114.00775,4.0,0.452
It Ain't My Fault,52.0,199040.0,0.0987,0.721,0.508,0.0,9.0,0.329,-10.564,1.0,0.363,176.018,4.0,0.557
It Ain't Nothin',40.0,244066.0,0.5479999999999999,0.79,0.455,0.000105,9.0,0.108,-11.039,1.0,0.0536,119.49,4.0,0.405
It Ain't Right,2.0,215920.0,0.00336,0.565,0.8809999999999999,2.09e-06,7.0,0.11,-3.349,1.0,0.0363,130.04,4.0,0.477
It Ain't The Meat,36.0,156680.0,0.907,0.664,0.441,0.0,10.0,0.139,-8.472999999999999,1.0,0.066,147.149,4.0,0.855
It Ain’t Me (with Selena Gomez),73.0,220780.0,0.119,0.64,0.5329999999999999,0.0,0.0,0.0864,-6.596,1.0,0.0706,99.968,4.0,0.515
It Gets Better,32.0,212969.0,0.000383,0.62,0.818,0.00542,9.0,0.0932,-5.315,1.0,0.0527,92.514,4.0,0.8959999999999999
It Goes On,57.0,204750.0,0.647,0.508,0.513,0.000131,1.0,0.0828,-7.987999999999999,0.0,0.0265,89.72399999999998,4.0,0.123
It Might Be You (Theme From Tootsie),58.0,256226.0,0.296,0.443,0.282,0.000231,7.0,0.308,-14.339,1.0,0.0299,179.71400000000003,4.0,0.262
It Must Be Love - Single Version,33.0,146733.0,0.172,0.921,0.384,1.03e-06,5.0,0.0748,-17.658,1.0,0.0714,110.852,4.0,0.966
It Never Rains in Southern California,47.0,230453.0,0.0388,0.621,0.5720000000000001,0.0,9.0,0.0873,-9.979,1.0,0.0267,116.391,4.0,0.915
It Runs Through Me,61.0,261881.0,0.205,0.802,0.607,0.000748,11.0,0.246,-11.028,0.0,0.289,96.916,4.0,0.274
It Takes Two,55.5,239779.5,0.11015,0.643,0.6345,0.0,2.5,0.2007,-9.9385,1.0,0.09839999999999999,131.47750000000002,4.0,0.7195
It Was A Good Day,41.5,260126.0,0.20700000000000002,0.786,0.7869999999999999,0.0171515,6.0,0.14835,-4.4785,0.0,0.10545,82.37899999999999,4.0,0.8015
It Wasn't God Who Made Honky Tonk Angels,34.0,150933.0,0.701,0.565,0.23,0.0,9.0,0.346,-9.772,1.0,0.0284,137.81,4.0,0.792
It Wasn't Me,73.0,227546.0,0.0503,0.852,0.604,0.0,0.0,0.327,-4.569,1.0,0.0642,94.762,4.0,0.667
It'll Work Itself Out,58.0,182805.0,0.108,0.625,0.4320000000000001,0.00304,5.0,0.0995,-12.19,1.0,0.0313,98.002,4.0,0.5379999999999999
It's A Shame About Ray,7.0,187040.0,0.00164,0.645,0.792,0.000126,9.0,0.0799,-8.671,1.0,0.0304,131.388,4.0,0.705
It's A Slime (feat. Lil Uzi Vert),71.0,142840.0,0.00449,0.863,0.464,0.0,1.0,0.0938,-10.559,1.0,0.346,75.5,4.0,0.5660000000000001
It's Been Awhile,65.0,264706.0,0.00189,0.509,0.774,0.000549,6.0,0.143,-4.053999999999999,1.0,0.0338,116.529,4.0,0.0824
It's Four In The Morning - Single Version,19.0,181026.0,0.556,0.473,0.341,5.39e-06,9.0,0.34,-13.48,1.0,0.031,126.735,3.0,0.501
It's Gonna Be Me,67.0,192426.0,0.0407,0.636,0.873,1.27e-06,0.0,0.0372,-4.672,0.0,0.071,165.071,4.0,0.908
It's Like That,56.0,290280.0,0.0591,0.964,0.889,0.0,11.0,0.166,-5.169,1.0,0.147,121.144,4.0,0.552
It's Long Fam,45.0,191082.0,0.105,0.784,0.612,2.380000000000001e-05,1.0,0.11,-7.256,1.0,0.15,157.01,4.0,0.464
It's Not Living (If It's Not With You),57.0,248335.0,0.000341,0.619,0.821,4.03e-05,1.0,0.0648,-5.31,1.0,0.0301,121.223,4.0,0.561
It's Not Love (But It's Not Bad),24.0,201386.0,0.189,0.659,0.281,0.0,7.0,0.112,-13.564,1.0,0.0268,108.287,4.0,0.518
It's Not Unusual,68.0,119800.0,0.579,0.518,0.7170000000000001,0.0,0.0,0.198,-10.014,1.0,0.06,92.492,4.0,0.921
It's Oh So Quiet,49.0,218233.0,0.625,0.469,0.1305,0.0,3.0,0.07039999999999999,-14.153,1.0,0.0588,125.2775,3.5,0.225
It's Raining Men,60.0,211533.0,0.461,0.66,0.927,5.73e-05,5.0,0.6990000000000001,-5.867000000000001,0.0,0.156,136.247,4.0,0.458
It's Real,50.0,168493.0,0.00928,0.419,0.856,0.0964,2.0,0.124,-5.443,1.0,0.0298,152.009,4.0,0.721
It's Still Rock and Roll to Me,62.0,177266.0,0.0958,0.745,0.655,1.99e-06,5.0,0.0895,-7.588999999999999,1.0,0.166,141.429,4.0,0.5820000000000001
It's Strange (feat. K.Flay) - Candyland Remix,48.0,203720.0,0.473,0.607,0.518,0.000523,11.0,0.119,-8.756,0.0,0.0678,86.04700000000003,4.0,0.0928
It's Such A Pretty World Today,43.0,150093.0,0.8540000000000001,0.622,0.344,0.0,4.0,0.31,-12.833,1.0,0.0396,118.377,4.0,0.6729999999999999
It's The End Of The World As We Know It (And I Feel Fine),57.0,246953.0,0.025099999999999997,0.47450000000000003,0.893,0.0,7.0,0.029699999999999997,-8.759,1.0,0.03395,154.1785,4.0,0.7885
It's Time,44.5,233728.5,0.0591,0.605,0.8425,0.0,1.5,0.395,-5.6000000000000005,1.0,0.15760000000000002,91.489,4.0,0.7689999999999999
It's Too Late - Dirty South Mix Edit,33.0,393080.0,0.0004,0.767,0.679,0.1689999999999999,1.0,0.0895,-7.057,1.0,0.0527,129.995,4.0,0.453
It's Too Much,46.0,236560.0,1.32e-05,0.532,0.598,2.29e-05,8.0,0.0729,-5.8260000000000005,0.0,0.0276,92.033,4.0,0.133
It's Your Thing,60.0,166506.0,0.0777,0.378,0.682,2.83e-06,10.0,0.0573,-10.228,1.0,0.124,185.273,4.0,0.89
"It's a Disco Night (Rock Don't Stop), Pts. 1 & 2",45.0,315880.0,0.366,0.8029999999999999,0.909,0.00901,11.0,0.0831,-6.039,0.0,0.0489,133.179,4.0,0.972
It's a Heartache,12.0,210573.0,0.033,0.539,0.648,1.16e-06,0.0,0.29,-7.336,1.0,0.0299,118.89,4.0,0.493
Itchycoo Park,49.0,172746.0,0.395,0.601,0.596,2.34e-06,9.0,0.451,-8.029,1.0,0.0734,128.168,4.0,0.503
Its Yours,34.0,244106.0,0.000482,0.84,0.72,0.0422,7.0,0.114,-9.561,1.0,0.184,98.377,4.0,0.343
It’s Fine,52.0,156000.0,0.8220000000000001,0.6890000000000001,0.574,0.645,9.0,0.115,-7.454,1.0,0.0589,79.984,4.0,0.3
It’s Your Move,54.0,231613.0,0.0672,0.443,0.408,0.0,1.0,0.149,-7.563,1.0,0.0291,125.846,3.0,0.368
Iuka,2.0,282146.0,0.00864,0.52,0.6920000000000001,0.00301,7.0,0.105,-7.338999999999999,1.0,0.0304,112.683,4.0,0.279
I’m a Raven (Shake Children),52.0,170773.0,0.102,0.503,0.503,0.0,1.0,0.282,-7.497000000000001,1.0,0.0275,170.43599999999995,4.0,0.867
J'OUVERT,76.0,234320.0,0.0377,0.721,0.703,0.000136,8.0,0.361,-4.114,1.0,0.252,83.985,4.0,0.501
JUST WATCH,49.0,140500.0,0.121,0.56,0.465,0.0,5.0,0.0788,-10.243,0.0,0.229,179.928,4.0,0.268
Jaane Maryam,23.0,310973.0,0.8759999999999999,0.317,0.393,0.00874,11.0,0.133,-13.481,0.0,0.0441,103.244,3.0,0.527
Jacaranda,41.0,176889.0,0.605,0.741,0.321,3.52e-06,9.0,0.117,-8.134,1.0,0.032,91.0,4.0,0.495
Jack & Diane,55.0,256093.0,0.0338,0.812,0.407,3.83e-06,9.0,0.0555,-8.152000000000001,1.0,0.0433,103.968,4.0,0.584
Jackie Chan,88.33333333333333,215745.0,0.3681666666666667,0.7461666666666668,0.8346666666666667,0.0,3.0,0.05875,-2.8488333333333333,0.0,0.04543333333333333,128.00783333333334,4.0,0.6881666666666667
Jackie and Wilson,47.0,223120.0,0.0579,0.555,0.727,7.52e-06,6.0,0.0937,-4.202,1.0,0.0388,82.14200000000002,4.0,0.7390000000000001
Jackson (with June Carter Cash),43.0,166266.0,0.552,0.7070000000000001,0.483,0.000143,0.0,0.388,-9.929,1.0,0.0371,128.32,4.0,0.79
Jaded,78.0,262453.0,0.037,0.7659999999999999,0.271,0.0,0.0,0.175,-5.697,1.0,0.0412,116.02,4.0,0.0371
Jaffa Cakes,50.0,123200.0,0.377,0.647,0.545,0.5539999999999999,1.0,0.13,-8.015,0.0,0.0356,150.002,4.0,0.299
Jailhouse Rock,12.0,155333.0,0.314,0.635,0.672,5.03e-06,10.0,0.0718,-6.787999999999999,0.0,0.0637,166.903,4.0,0.895
Jaiye Jaiye (feat. Femi Kuti),48.0,246126.0,0.24,0.6459999999999999,0.978,0.0,9.0,0.11,-2.6630000000000003,0.0,0.0602,118.004,4.0,0.789
Jaleo,75.0,176000.0,0.0097,0.623,0.872,0.0,11.0,0.0708,-3.773,0.0,0.147,105.147,4.0,0.355
